Twitler,Durum
 firmasindan 3hafta once 3adetosym test kitabi siparis edilmis olup ile test kitaplarinin  baska kisiye teslimati yapilmistirboyle buyuk sirketin yaptigi bu yanlisligi cozmesini  istiyorum lutfen bu sorunu cozun   ,0
trendyola kredi karti kaydeden arkadaslarim hemen kart bilgilerinizi silin   ,0
 hacklanmis kredi karti bilgilerinizi silin,0
"   
arkadaslar paylasalim lutfen herkes kartlarini kontrol etsin ",0
"trendyolda kitap gunleri basladi 
surpriz indirimler seni bekliyor 
bu firsati kacirma 
   ",0
"trendyol tuketicibasvuru sikayetvarcom  
trendyol dan aldigim derin dondurucu ilanda belirtilen no frost ozelligi tasimadigi icin iade ettimiki aydir iade surecim red ediliyor parami da iade etmiyortrendyol alenen dolandiriciliga ortak oluyorhukuki sureci baslattim",0
 hacklenib kart bilgilerinizi silin,0
 bir kac paylasim var hacklendi diye ,0
 hacklendigi dogru mu bilgisi olan var mi,0
aynen  muhtesem super harika ekim ,0
benim niye haberim yok ya   trendyol ,0
 ele gecirilmis kayitli kartlarinizi kaldirip eticarete kapatmanizi tavsiye ederim,0
 hacklenmis bilginize kayitli kartlarinizi acilen silin derim,0
alisverisi kart ile yapsaydim kargo dahil 101tl odeyecekken cuzdan ile yaptigimda 65 tl odeme yaptimnormal sartlarda odemem gerekenden 50tl dusmesi gerekirken 35tl dustu bunu sordugum da ise aldigim yanitlar bu sekilde cok guzel kandiriliyoruz   ,0
trendyol parayi da tahsil ettiniz kimseye ulasamiyoruz napiyorsunuz  habire reklam yapiyorsunuz tuketici heyetine dava acacagim bilginize 3 gun sure veriyorum bu hafta geldi geldi gelmedi gorursunuz ibret aleme rezil edecegim  mu illallah,0
trendyol gordugunuz uzere 2 krluk gonderi bile hala sipariste duruyor ayip ayip bi daha mi asla  dediklerinde tuylerim diken diken oluyor musteri temsilcinizse hic yardimci olmuyor ilgisizlik diz boyu,0
ulan arkadas hadi numaralarin biri 38 41 hadi diyelim ikiside sol ayak ulan yavsak nasil farkli model gonderiyorsun hey allahim ya    ,0
trendyolun hacklandigine dair duyum aldim kartlardan para cekimi yapiliyormus kayitli kartlarinizi silin  ,0
"09102020 tarihli bir kargonun suana kadar gelmemesi normalmidir  
  ",0
 hackenlendi diye bilgi geldi emniyette ki arkadastan ne olur ne olmaz kayitli kartlarinizi silin,0
trendyol ne zahmet ettiniz ki  ben simdi de ulastim yetkili arkadaslardan birine sagolsun bir kayit daha olusturdu benim icin  gayet yerlerde  abuk sabuk bir calisma tarzi    ,0
"  
birlikte musterimi kandiriyorsunuz",0
insan nasil parasi ile rezil olur nasil kandirilir her turlu ornegini bu gonderide gorebilirsiniz  18 eylul teslim olmasi gereken gonderim 1 ay oldu hala yok 3 sefer aramama ragmen hala bir cozumde yoksadece dedikleri bekleyin trendyol uspoloassntr   ,0
trendyol  birak sov yapmayi giz boyamayi artik musteriyi sadece yolunacak tavuk olarak gormekten vazgec ve sorununu coz,0
instagram  tanitim sahasi oldu kadinin sadece guzellik urunleri kiyafet makyaj urunleri vs gibi gosterilmesi beni uzuyor her nereye bakarsaniz surekli cilt bakimimakyaj malzemesikiyafet satisina tesvik var kadin bunlardan ibaret degildiryanlis yere gidiyoruz,0
  trendyol  12 gun boyunca sikayet etmeme karain teslim edilmeyen urunum icin yorum yazdimhic bir kotu ifade yoktu yorumdaama yaptiklarini anlattimbana neler cektirdiklerini yazdim diye uygun bulunmadi yorumum trendyol daki yorumlara cok da guvenmeyin,0
  trendyol  12 hun boyunca sikayet etmeme karain teslim edilmeyen urunum icin yorum yazdim hic bir kotu ifade yoktu yorumdaama yaptiklarini anlattim bana neler cektirdiklerini yazdim diye uygun bulunmadi yorumum trendyol daki yorumlara cok da guvenmeyin,0
  ve trendyol  hani arayacaktiniz tam 3 defa telefon numarami 2 defa da takip numarami aldiniz 8 gundur ne arayan var ne soran musteriyle dalga geciyorsunuz degil mi hic hi kontrol yardim galan yok sadece okuyan diger insanlara goz boyamak amaciniz,0
 ve  da indirimin son 2 gunu cagataykarabiyik  ozel  kacirmayin ,0
trendyol  degerlendirme yorumlarina yorum yazan eyyy guzel insanlar  urunu alin  kullanin ve sonucu yazin  kullanmadan neden yorum yaziyorsunuz,0
kendimi odullendirip  dan kitap satin aldim 22 gun oldu gelmedi parami aldigim an uygulamayi siliyorum agir kufur ettigimi bilin,0
 sayesinde internetten alisverise tovbe etmek uzereyim gelen dolabin kalitesizligi raflarin dolabin icine girmeyecek kadar buyuk olmasi muhtemelen baska urunun bir yana firmanin kutunun uzerine yazdigi numaraya ulasilmamasi trendyoldan kimseye ulasamamak,0
"15 gun icinde 2kez  dan aldigimiz kotondestek marka elbisemiz kemersiz geldi
resmi online sitede kemerli olan urun 2kez bize gelene kadar elbise kemersiz kaliyor
kemerim nerede trendyol
 
hem de urun koleksiyon  tasarimi
yazik ",0
hepmi kandirmaya calismaca her baktigim urune indirim geliyor  mus  ama ben goremiyorum hep ayni fiyatlarhep ayni ayak ,0
 favori alisveris platformumken son 1 ayda gozumden hizla dustun ya  tesekkur ediyorum musteri memnuniyeti odakli calistigi icin bu yuzden 1 aydir da ona yoneldim fakat arayuzun degisip guncellenmesi ve yelpazeyi cok daha fazla genisletmesi guzel olur,0
"trendyol iptail edilmis olan siparis nasil tekrar aktif edersiniz
ulan karektersizler zaman kazanmak icin bu sefer bunu mu yapiyorsunuz

derhal siparis iptal edip odeme iadesi yapin
yaptiginiz sey serefsizlikten baska birsey degil ",0
trendyol sifrelerini kirip uyeliginize tanimli kredi karti ile alisveris yapmaya calisiyorlar daha once bir arkadasimin basina geldi simdi de esimin basina geldi sistemde kayitli kartiniz varsa hemen silin gorunen o ki  guvenlikli bir site degildir,0
kriptokalamar trendyol trendyoldan temmuz 2020 de cocuk bezi aldimurun gelmedi kargo firmasi urun yok diyor trendyol temmuz 2020  den beri hala parami iade edecek sozde   pismanliktir,0
 satista  olan  urulerimizin   35 kendilignden satisa  kapandi bir  cok bildirim acmamiza ve  cagri merkezinizle gorusmemize ragmen  kimsenin umranda degiliz ne  oluyor size lutfen  yardimm edin,0
ya bisi dicemsiparisi hazirlanan bir urunun  yogunluktan dolayi aldiktan bes gun sonra siparis iptali nedir ya acileyeti olan bi urun aldiysak bastan deseydin ,0
 iade ettigim urunun birisi iade edlmis birisi bende gorunuyorayrica iadesi rededilen baska bi urun ortada yok bir daha asla alisveris yapmamlutfen siz de yapmayin,0
yeni hobim trendyol sepetime bir seyler ekliyorum sonra telefonu bir yere koyup 15 20 dk oyalaniyorum zaten tekrar telefonu elime aldigimda hevesim kacmis oluyor  siddetle oneriyoruminfluencerler size boyle tavsiye vermez anca link verir ,0
trendyol dan aldigim urune bakin hayatimda ilkkez hediye almak isteyip sonrasinda cikan urune bakinvatandasdan once ucreti al sonra pesinde kostur bravo   ,0
"balkondayim her yanasan dobloyu  kargo sanmam sizin bende biraktiginiz etki o kargonun arabadan cikisi o zil sesi anlayamazsiniz 
ama artik is eticaret ve online alisveris olayini gecti bilginiz olsun yerin dibine batabilinen ahlar geliyor haberiniz olsun",0
"trendyol  ayin 7 sindeki
siparisim haalaaa hazirlanip kargoya verilmedi
12 sindeki siparisim ise az once geldi ",0
"10 krs icin kargo parasi odeyecegime inanamiyorum vsiwndjwlsnao
  ",0
 kargom 10 gundur hala istanbul da belkiyor ve musteri temsilcisine de baglamiyorsunuz  da o teslimat numarasina ait bir kargo yok diyor ne yapmaya calisiyorsunuz ,0
trendyol artik nolur reklam yapma zaten aliyoruz yorma be ,0
trendyoldan alisveris yaptim begenmedim iade ettim kabul edilmedi geri gondereceklerini soylediler 1 hafta once ama hala urun gelmedi ariyorum yarin gonderecegiz diyorlar bekleyin diyorlar ne param var ne urun var lutfen buna bir cozum bulur musunuztrendyol ,0
"trendyol un sansurledigi elbiseye bakin

 ",0
"ya pandemi bitsin ya da trendyol coksun evde durdukca online alisveris yapiyorum ama evde oldugumdan sadece aileme defile yapiyorum 
",0
"sayin pekcan ticaret  bakanim bu ise bir el atin 

sanirim 2  vakasi yasaniyor 
trendyol urunu gondermiyor odeme iadesi yapmiyor 2 haftadir magdut ediyorlar    ",0
trendyol hep palavra dun islemleri hizlandiriyoruz diye mesaj atan  sabah siparisi iptal etti iyi ki  var ne zaman kargoya verilecegini goruyorsam bir daha sizden bisi almamhepsiburada varken trendyol pismanliktir,0
trendyol da stoktaki kitabi siparis ettim 2 hafta sonra gondermeyip iptal ettiler sabah ayni kitabi hepsiburada dan siparis ettim ogleden sonra kargoya verildi tesekkurler  utan  2 haftami senin gibi gereksiz bir site icin kaybettim ve sildim uygulamani,0
"her alisveristen sonra onayim olmadan kartimi kaydeden ve sonra hic bir guvenlik sorusu sormadan alisveris yaptiran trendyol lutfen kartimi kaydetme 

 
 
 
",0
100l iken indirime girer diye bekledigim canta 120l olmus tesekkurler turkiye   ,0
  urunu sepete eklerken fiyat 4190 l sepeti onaylarken 6403 l indirim bunun neresinde ,0
" pazartesi gunune kadar odeme iadesi yapilmamasi durumunda yasal surec baslatilacaktir

sozde urun kargoda kaybolmus 
ulan olduysa gunlerdir bekleterek magdur ediyorsunuz ozur dilemek yerine hala magdur etmeye devam ediyorsunuz",0
"sosyal mesafeni herkesle koruyabilirsinama obamieyle asla koruyamazsin



            ",0
6 ekimde verdigim  siparisler fotografta goruldugu gibi sozde 13 ekimde teslim edilecekti ancak 16 ekim olmasina ragmen henuz kargoya bile verilmedi defalarca aramama ragmen trendyol a yakisan budur demekki  ,0
trendyol mngkargo konuyla ilgili ne bir aksiyon ne de bir geri donus yapildi  kesinlikle fiyasko ve dolandiricilik  sifir ilgi sifir cozum trendyol       ,0
cikamayan kargo yapmislar  ,0
trendyolda iyice pazara donmus amk siteden ucuzluk akiyor cok eskiden ne guzel marka yogunluklu satarlardi bir butige tikliyorsun bir bakiyorsun dolaptasin dolaptan alisveris yapmak istesem kendi appini kullanirim ,0
 urunun teslim tarihi 3 gun gecikti urun ortada yok kargoda bir haftadir hareketlilik yok bir suru kayit actirdim ama trendyol hala yardimci olalim buyurun diyor sorunu cozen yok soruyu sorup oyalayip duruyorsunuz,0
 a girince neden cikamadigimi hala anlamis  degilim ya da anlamak istemiyorum,0
kapima boy aynasini fatura birakmadan kirik sekilde birakip arkasindan kocaman aynayi kendim teslim etmem gerektigini soyleyen ,0
trendyolu anlamis degilim takip etmeyen bol bol kaziklanir bir urunun gunde kac defa fiyati degisir  123 olurmu demeyin olur   da oluyo  benden size tavsiye dikkatli olun alacaginiz urunu bir kac gun takip edin  trendyol,0
trendyol  666457585 teslimat nolu urun 59 ekim arasinda teslim edilmesi gerekirken hala teslim edilmedi ve bir muhattap bulamadim kargo olarak kendi firmaniz  gercekten ayip  ,0
trendyol kargo isini boka cevirdinmasallah dedigim iki gun yasamiyor daha 2 hafta once ne alsam ertesi gun kargoya veriliyor demistim halbuki 2 haftadir hepsi tahmini gunleri gecti sana market isi yaramadi hey yavrum hey ,0
trendyol  yine cok guzel yardimci oldunuz yine cok guzel cozdunuz hic sasirtmiyorsun  ,0
yeni kargo kodu ile gonderebilsek karsilikli hem zaman hem maliyet hemde musteri memnuniyeti acisindan mutlu olsak olmaz mi    ,0
trendyol mngkargo simdi kime inanayim arkadaslar  trendyol  mngkargo  mngkargodestek bu ne buyuk bir sacmalik  bu ne tur bir kaos  benim urunum su an nerede  biri cevap versin         ,0
trendyol aksakliktan dolayi  elimizden gelen her seyi en kisa surede yapicaz deyip hicbir sey yapmayan   oyaliyorsunuz,0
trendyol teslimat suresi gecen ve ustelik gunlerdir kargo durumunda hareket olmayan urun hakkinda hicbir islem yapmayip oyalamaya calisiyorsunuz siz siz olun  dan alisveris yapmayin,0
son 3 ay icinde 5 siparis verdim 2 siparisim yanlis adrese teslim edildi hem de dogru adrese teslim edildigi soylenerek kargomun birini carsidaki kuyumcudan aldim  kuryeler ne yiyip iciyor bi kontrol mu etseniz  trendyol ,0
mngkargodestek trendyol bu yine suclu sensin  resmen yalan beyanda bulunuyorsun  dolandiricisin ve bunu cok profesyonel bir sekilde yapiyorsun kargo firmasinsan gelen cevap ektedir      ,0
  ve  7gundur subedeki siparisimi teslim etmiyorsikayet kaydima donmuyorlarayni kargonun bir parcasi teslim edildi ama 2 parca teslimat alani disinda diye teslimat yapmiyorlar boyle sacmalik olur mu ayni adres hem telimat alaninda hem degil,0
 ve  kor bir kuyuseni icine ceken bir bataklik vazgecemedigin bagimliliktir elini uzatir kolunu kaptirirsin o derece yani o yuzden dikkatli kullanalim arkadaslar,0
"5  musterisine sadece odeme alana kadar sadik sonrasi icin koruma ya da memnuniyet saglamasa da olur gorusune sahip oldugunu deneyimledim

6 klasik ve demode yaklasim  sizi anliyorum    cok uzgunum  vs spot cumleler antipatik ve suni trendyol",0
 trendyol neden  gibi teslimat yapmayan bir nakliye sirketi ile calisiyorsunuz,0
bu trendyol da yetkili biri var mi acaba ben telefonla donus istiyorum yaaa kargo yok ortada teslim edildi diye mesaj geliyor ben yetkili birinden telefonla donus istiyorum ,0
 trendyol dan aldigimiz bir urun kirik geldi degerlendirme girememem icin sistemde urun teslim edildi olarak bilincli bir sekilde isaretlenmiyor,0
trendyol suratkargotr aferimmmm tam 7 gundur ayni cumleyi yazip hic bisey yapmiyorsunuz istikrarli hi sirketsiniz trendyol  ,0
  ve suratkargotr tarafindan musteriyi sinir etme faaliyetleri 7 gununde de devam ediyor7 gundur ilgiki birimlere sikayetimi iletiyolarmis ama istanbul icinden hala urunum gelmedi,0
  trendyol 6 gun de bitti hala siparisim kargo subesinde bekliyo gunlerdir sikayet ediyorum hic biaey yapmadiniz surekli benden iletisim bilgisi aliyorsunuz hergun tekrar numarami istiyorsunuz ama ne arayan var ne soran,0
cayci huseyin  trendyol 6 gun de bitti hala siparisim kargo subesinde bekliyo gunlerdir sikayet ediyorum hic biaey yapmadiniz surekli benden iletisim bilgisi aliyorsunuz hergun tekrar numarami istiyorsunuz ama ne arayan var ne soran,0
trendyol   trendyol 6 gun de bitti hala siparisim kargo subesinde bekliyo gunlerdir sikayet ediyorum hic biaey yapmadiniz surekli benden iletisim bilgisi aliyorsunuz hergun tekrar numarami istiyorsunuz ama ne arayan var ne soran,0
 trendyol  o kadar hizlisiniz kinistambul icinde 6 gundur teslim edilmedi urunum o kadar sikayetime o kadar ugrasmama ragmen hem de siz sadece ilgili birime iletildi diye sacma sapan yazilar yazdiniz sadece utanin azicik utanin boyle firma olmaz,0
"trendyol siz ayni seyi yapiyorsunuz ama 
urunleri satiyorsunuz sonra iptal ondan sonra da ozur dileriz 
 ",0
personalized rainbow door knocker rainbow bamboo hoop earrings link in bio               ,0
kahrolsun trendyol  bi calisma masasi aldim olmayan kalmadi gunlerdir ugras hem baska urun geldi alinanin yari fiyati hemde iade ile ugras dur satiginin ardinda dur   sen den bidaha mi aslaaa alisveris yapilmaz ucretim iade olsun yeter,0
trendyol express kargosu cok kotugunlerdir transfer surecinde gozuken kargom bugun de guya gelmis bana ulasip teslim edememislersabahtan aksama kadar adresini verdigim is yerindeyken boyle bir yalancilik yok ,0
"guncelleme 
iki 2 gun once 2999llik spor tayt yine favorilerimde kalmis bugun 22999dan 135lye dusmus yersen yorumlari iyi urunu aldirir ama denk gelirsen 30a gelmezsen 230a 
esenlikleriyi geceler efenim 
",0
trendyol dan kitap almak gibi bir hataya dustum sorun sizde degil bende  dan kitap alinmaz,0
trendyol reklamlari ayni akrabalarim gibi her yerden cikiyor ,0
"alisveris sitesinde malzemenin rengini neden tam belirtmezsiniz ki
",0
trendyol 25 eylulde verdigim siparisin bir kisminin benden habersiz iade islemini baslatmissiniz para iadesi yok urun yok musteri temsilciniz cozum icim tarih de vermiyor ,0
"trendyol nasil biz hizmet anlayisina sahipsiniz 1 haftadir vermis oldugum siparis gelmedi
siparisi iptal ettim bu sefer odeme yok ortada

hizmet kalitenizi tebrik ederim
ozelikle  tamda size yakisir olmus 
  tam bir pismanliksiniz",0
trendyol artik siz benimle dalga da gecmiyosunuz  resmen baska bisey geciyorsunuz sizin bilgilendirme yapmks haliniz 5 gundur gecikme yaptiriyorsa yuh size bilgilendirme yapmasaniz demekki 5 hafta bekliycez  al parayi unut musteriyi bakkal olsa sizden daha profesyonel olurdu,0
 galiba siparislerimi kis sonu getirecek,0
 dan yine bir siparis veremedimilk bes yorum ohh ne guzel alayimsonraki bes yorumda yok ya alinmazmisdiyerek bugunu de kapattik ,0
serefsiz   gaspci cetesi,0
   ve  bakalim 5 gundur maltepede beklettiginiz kargo mu bugun ordan cikartmayi becerebilecek misiniz caldiniz veya kayip mi ettiniz yoksa o kargoyu bakin ugrasicam da zaten umarim oyle hisey yoktur trendyol ,0
  ve  bakalim 5 gundur maltepede beklettiginiz kargo mu bugun ordan cikartmayi becerebilecek misiniz caldiniz veya kayip mi ettiniz yoksa o kargoyu bakin ugrasicam da zaten umarim oyle hisey yoktur ,0
trendyol  trendyol kimi bilgilendiriyorsunuz siz 4 gundur ne is yapan var ne arayan var kargo maltepede cakiki duruyo sizin bilgilendirdik demeleriniz alan hep laf siz bilgilendirmeyi nerenizle kime yapiyorsunuz,0
al elektrik su dogalgazi da al bunyene herseyi al lanet gitsin ya  ,0
guven kaybeden iki bildik kurum bir aydir bir yatak ortusunu hazirlayamayan   ve birkac kez bilgilendirilmesine ragmen hicbir aksiyon almayan   bilin istedim ,0
trendyol bakin bugun gonderdiginiz rezillige gozlerimize inanamadik dokunmak bile mide bulandirdi aninda iadeye gonderdik pandemi doneminde boyle bi urun gonderen satici firma resmen dalga gecmis yaziklar olsun hemen paramizi iade edin  ,0
 da elit olmaya bile zam gelmis elit oldugumuz bir yer vardi uzdunuz bizi ,0
"trendyol saatlerdir haykiriyorum
ankaraliyim diye rengarenk gondermenin ne anlami vardi
duz beyaz istemistim  halbuki 
 ",0
